url,title,category,product_type,price_excluded_tax,price_included_tax,price,tax,rating,num_reviews
https://books.toscrape.com/catalogue/the-bourne-identity-jason-bourne-1_492/index.html,The Bourne Identity (Jason Bourne #1),Fiction,Books,£42.78,£42.78,£42.78,£0.00,star-rating Four,0
https://books.toscrape.com/catalogue/the-constant-princess-the-tudor-court-1_493/index.html,The Constant Princess (The Tudor Court #1),Historical Fiction,Books,£16.62,£16.62,£16.62,£0.00,star-rating Three,0
https://books.toscrape.com/catalogue/the-bachelor-girls-guide-to-murder-herringford-and-watts-mysteries-1_491/index.html,The Bachelor Girl's Guide to Murder (Herringford and Watts Mysteries #1),Mystery,Books,£52.30,£52.30,£52.30,£0.00,star-rating Five,0
https://books.toscrape.com/catalogue/the-art-book_490/index.html,The Art Book,Art,Books,£32.34,£32.34,£32.34,£0.00,star-rating Two,0
https://books.toscrape.com/catalogue/the-faith-of-christopher-hitchens-the-restless-soul-of-the-worlds-most-notorious-atheist_495/index.html,The Faith of Christopher Hitchens: The Restless Soul of the World's Most Notorious Atheist,Biography,Books,£39.55,£39.55,£39.55,£0.00,star-rating One,0
https://books.toscrape.com/catalogue/the-drowning-girls_494/index.html,The Drowning Girls,Add a comment,Books,£35.67,£35.67,£35.67,£0.00,star-rating Three,0
https://books.toscrape.com/catalogue/the-glass-castle_496/index.html,The Glass Castle,Add a comment,Books,£16.24,£16.24,£16.24,£0.00,star-rating One,0
https://books.toscrape.com/catalogue/the-good-girl_497/index.html,The Good Girl,Default,Books,£49.03,£49.03,£49.03,£0.00,star-rating Three,0
https://books.toscrape.com/catalogue/counted-with-the-stars-out-from-egypt-1_463/index.html,Counted With the Stars (Out from Egypt #1),Christian Fiction,Books,£17.97,£17.97,£17.97,£0.00,star-rating Five,0
https://books.toscrape.com/catalogue/blue-like-jazz-nonreligious-thoughts-on-christian-spirituality_461/index.html,Blue Like Jazz: Nonreligious Thoughts on Christian Spirituality,Christian,Books,£25.77,£25.77,£25.77,£0.00,star-rating One,0
https://books.toscrape.com/catalogue/every-heart-a-doorway-every-heart-a-doorway-1_465/index.html,Every Heart a Doorway (Every Heart A Doorway #1),Fantasy,Books,£12.16,£12.16,£12.16,£0.00,star-rating Five,0
https://books.toscrape.com/catalogue/chronicles-vol-1_462/index.html,"Chronicles, Vol. 1",Music,Books,£52.60,£52.60,£52.60,£0.00,star-rating Two,0
https://books.toscrape.com/catalogue/delivering-the-truth-quaker-midwife-mystery-1_464/index.html,Delivering the Truth (Quaker Midwife Mystery #1),Mystery,Books,£20.89,£20.89,£20.89,£0.00,star-rating Four,0
https://books.toscrape.com/catalogue/finding-god-in-the-ruins-how-god-redeems-pain_466/index.html,Finding God in the Ruins: How God Redeems Pain,Nonfiction,Books,£46.64,£46.64,£46.64,£0.00,star-rating Two,0
https://books.toscrape.com/catalogue/for-the-love-fighting-for-grace-in-a-world-of-impossible-standards_467/index.html,For the Love: Fighting for Grace in a World of Impossible Standards,Nonfiction,Books,£45.13,£45.13,£45.13,£0.00,star-rating Three,0
https://books.toscrape.com/catalogue/fruits-basket-vol-7-fruits-basket-7_468/index.html,"Fruits Basket, Vol. 7 (Fruits Basket #7)",Sequential Art,Books,£19.57,£19.57,£19.57,£0.00,star-rating One,0
https://books.toscrape.com/catalogue/how-to-be-a-domestic-goddess-baking-and-the-art-of-comfort-cooking_470/index.html,How to Be a Domestic Goddess: Baking and the Art of Comfort Cooking,Food and Drink,Books,£28.25,£28.25,£28.25,£0.00,star-rating Two,0
https://books.toscrape.com/catalogue/kings-folly-the-kinsman-chronicles-1_473/index.html,King's Folly (The Kinsman Chronicles #1),Fantasy,Books,£39.61,£39.61,£39.61,£0.00,star-rating Five,0
https://books.toscrape.com/catalogue/how-to-cook-everything-vegetarian-simple-meatless-recipes-for-great-food-how-to-cook-everything_471/index.html,How to Cook Everything Vegetarian: Simple Meatless Recipes for Great Food (How to Cook Everything),Food and Drink,Books,£46.01,£46.01,£46.01,£0.00,star-rating Four,0
https://books.toscrape.com/catalogue/john-adams_472/index.html,John Adams,Add a comment,Books,£57.43,£57.43,£57.43,£0.00,star-rating Four,0
https://books.toscrape.com/catalogue/good-in-bed-cannie-shapiro-1_469/index.html,Good in Bed (Cannie Shapiro #1),Add a comment,Books,£37.05,£37.05,£37.05,£0.00,star-rating Five,0
https://books.toscrape.com/catalogue/leave-this-song-behind-teen-poetry-at-its-best_474/index.html,Leave This Song Behind: Teen Poetry at Its Best,Poetry,Books,£51.17,£51.17,£51.17,£0.00,star-rating Five,0
https://books.toscrape.com/catalogue/life-of-pi_475/index.html,Life of Pi,Default,Books,£13.22,£13.22,£13.22,£0.00,star-rating Four,0
https://books.toscrape.com/catalogue/like-never-before-walker-family-2_476/index.html,Like Never Before (Walker Family #2),Christian Fiction,Books,£28.77,£28.77,£28.77,£0.00,star-rating Two,0
https://books.toscrape.com/catalogue/memoirs-of-a-geisha_477/index.html,Memoirs of a Geisha,Fiction,Books,£49.67,£49.67,£49.67,£0.00,star-rating Three,0
https://books.toscrape.com/catalogue/meternity_478/index.html,Meternity,Womens Fiction,Books,£43.58,£43.58,£43.58,£0.00,star-rating Three,0
https://books.toscrape.com/catalogue/the-great-gatsby_498/index.html,The Great Gatsby,Default,Books,£36.05,£36.05,£36.05,£0.00,star-rating Four,0
https://books.toscrape.com/catalogue/nightstruck-a-novel_480/index.html,Nightstruck: A Novel,Young Adult,Books,£50.35,£50.35,£50.35,£0.00,star-rating Four,0
https://books.toscrape.com/catalogue/naturally-lean-125-nourishing-gluten-free-plant-based-recipes-all-under-300-calories_479/index.html,"Naturally Lean: 125 Nourishing Gluten-Free, Plant-Based Recipes--All Under 300 Calories",Food and Drink,Books,£11.38,£11.38,£11.38,£0.00,star-rating Five,0
https://books.toscrape.com/catalogue/the-origin-of-species_499/index.html,The Origin of Species,Science,Books,£10.01,£10.01,£10.01,£0.00,star-rating Four,0
https://books.toscrape.com/catalogue/the-fellowship-of-the-ring-the-lord-of-the-rings-1_442/index.html,The Fellowship of the Ring (The Lord of the Rings #1),Default,Books,£10.27,£10.27,£10.27,£0.00,star-rating Two,0
https://books.toscrape.com/catalogue/the-collected-poems-of-wb-yeats-the-collected-works-of-wb-yeats-1_441/index.html,The Collected Poems of W.B. Yeats (The Collected Works of W.B. Yeats #1),Poetry,Books,£15.42,£15.42,£15.42,£0.00,star-rating Five,0
https://books.toscrape.com/catalogue/the-girl-you-left-behind-the-girl-you-left-behind-1_443/index.html,The Girl You Left Behind (The Girl You Left Behind #1),Historical,Books,£15.79,£15.79,£15.79,£0.00,star-rating One,0
https://books.toscrape.com/catalogue/the-god-delusion_444/index.html,The God Delusion,Add a comment,Books,£46.85,£46.85,£46.85,£0.00,star-rating Three,0
https://books.toscrape.com/catalogue/the-great-railway-bazaar_446/index.html,The Great Railway Bazaar,Travel,Books,£30.54,£30.54,£30.54,£0.00,star-rating One,0
https://books.toscrape.com/catalogue/the-golden-compass-his-dark-materials-1_445/index.html,The Golden Compass (His Dark Materials #1),Add a comment,Books,£18.77,£18.77,£18.77,£0.00,star-rating One,0
https://books.toscrape.com/catalogue/the-hobbit-middle-earth-universe_447/index.html,The Hobbit (Middle-Earth Universe),Default,Books,£17.80,£17.80,£17.80,£0.00,star-rating Five,0
https://books.toscrape.com/catalogue/the-invention-of-wings_448/index.html,The Invention of Wings,Historical Fiction,Books,£37.34,£37.34,£37.34,£0.00,star-rating One,0
https://books.toscrape.com/catalogue/the-joy-of-cooking_449/index.html,The Joy of Cooking,Add a comment,Books,£43.27,£43.27,£43.27,£0.00,star-rating Four,0
https://books.toscrape.com/catalogue/the-man-who-mistook-his-wife-for-a-hat-and-other-clinical-tales_451/index.html,The Man Who Mistook His Wife for a Hat and Other Clinical Tales,Nonfiction,Books,£59.45,£59.45,£59.45,£0.00,star-rating Four,0
https://books.toscrape.com/catalogue/the-mysterious-affair-at-styles-hercule-poirot-1_452/index.html,The Mysterious Affair at Styles (Hercule Poirot #1),Mystery,Books,£24.80,£24.80,£24.80,£0.00,star-rating Four,0
https://books.toscrape.com/catalogue/the-makings-of-a-fatherless-child_450/index.html,The Makings of a Fatherless Child,Default,Books,£31.58,£31.58,£31.58,£0.00,star-rating Two,0
https://books.toscrape.com/catalogue/the-perks-of-being-a-wallflower_453/index.html,The Perks of Being a Wallflower,Default,Books,£55.02,£55.02,£55.02,£0.00,star-rating Three,0
https://books.toscrape.com/catalogue/the-rise-and-fall-of-the-third-reich-a-history-of-nazi-germany_454/index.html,The Rise and Fall of the Third Reich: A History of Nazi Germany,History,Books,£39.67,£39.67,£39.67,£0.00,star-rating Two,0
https://books.toscrape.com/catalogue/the-sound-of-love_455/index.html,The Sound Of Love,Default,Books,£57.84,£57.84,£57.84,£0.00,star-rating Five,0
https://books.toscrape.com/catalogue/a-gathering-of-shadows-shades-of-magic-2_456/index.html,A Gathering of Shadows (Shades of Magic #2),Fantasy,Books,£44.81,£44.81,£44.81,£0.00,star-rating Four,0
https://books.toscrape.com/catalogue/a-short-history-of-nearly-everything_457/index.html,A Short History of Nearly Everything,History,Books,£52.40,£52.40,£52.40,£0.00,star-rating Five,0
https://books.toscrape.com/catalogue/benjamin-franklin-an-american-life_460/index.html,Benjamin Franklin: An American Life,Biography,Books,£48.19,£48.19,£48.19,£0.00,star-rating Three,0
https://books.toscrape.com/catalogue/a-summer-in-europe_458/index.html,A Summer In Europe,Travel,Books,£44.34,£44.34,£44.34,£0.00,star-rating Two,0
https://books.toscrape.com/catalogue/the-story-of-art_500/index.html,The Story of Art,Art,Books,£41.14,£41.14,£41.14,£0.00,star-rating Four,0
https://books.toscrape.com/catalogue/at-the-existentialist-cafe-freedom-being-and-apricot-cocktails-with-jean-paul-sartre-simone-de-beauvoir-albert-camus-martin-heidegger-edmund-husserl-karl-jaspers-maurice-merleau-ponty-and-others_459/index.html,"At The Existentialist Café: Freedom, Being, and apricot cocktails with: Jean-Paul Sartre, Simone de Beauvoir, Albert Camus, Martin Heidegger, Edmund Husserl, Karl Jaspers, Maurice Merleau-Ponty and others",Philosophy,Books,£29.93,£29.93,£29.93,£0.00,star-rating Five,0
https://books.toscrape.com/catalogue/a-year-in-provence-provence-1_421/index.html,A Year in Provence (Provence #1),Travel,Books,£56.88,£56.88,£56.88,£0.00,star-rating Four,0
https://books.toscrape.com/catalogue/an-unquiet-mind-a-memoir-of-moods-and-madness_422/index.html,An Unquiet Mind: A Memoir of Moods and Madness,Psychology,Books,£21.30,£21.30,£21.30,£0.00,star-rating Three,0
https://books.toscrape.com/catalogue/better-homes-and-gardens-new-cook-book_423/index.html,Better Homes and Gardens New Cook Book,Food and Drink,Books,£39.61,£39.61,£39.61,£0.00,star-rating Three,0
https://books.toscrape.com/catalogue/catherine-the-great-portrait-of-a-woman_424/index.html,Catherine the Great: Portrait of a Woman,History,Books,£58.55,£58.55,£58.55,£0.00,star-rating Four,0
https://books.toscrape.com/catalogue/death-note-vol-6-give-and-take-death-note-6_425/index.html,"Death Note, Vol. 6: Give-and-Take (Death Note #6)",Sequential Art,Books,£36.39,£36.39,£36.39,£0.00,star-rating Three,0
https://books.toscrape.com/catalogue/deception-point_426/index.html,Deception Point,Fiction,Books,£40.32,£40.32,£40.32,£0.00,star-rating Four,0
https://books.toscrape.com/catalogue/fruits-basket-vol-6-fruits-basket-6_427/index.html,"Fruits Basket, Vol. 6 (Fruits Basket #6)",Sequential Art,Books,£20.96,£20.96,£20.96,£0.00,star-rating Four,0
https://books.toscrape.com/catalogue/fun-home-a-family-tragicomic_428/index.html,Fun Home: A Family Tragicomic,Add a comment,Books,£56.59,£56.59,£56.59,£0.00,star-rating Four,0
https://books.toscrape.com/catalogue/girl-interrupted_429/index.html,"Girl, Interrupted",Nonfiction,Books,£42.14,£42.14,£42.14,£0.00,star-rating Three,0
https://books.toscrape.com/catalogue/give-it-back_430/index.html,Give It Back,Thriller,Books,£18.32,£18.32,£18.32,£0.00,star-rating Two,0
https://books.toscrape.com/catalogue/how-to-stop-worrying-and-start-living_431/index.html,How to Stop Worrying and Start Living,Self Help,Books,£46.49,£46.49,£46.49,£0.00,star-rating Five,0
https://books.toscrape.com/catalogue/in-cold-blood_432/index.html,In Cold Blood,Nonfiction,Books,£49.98,£49.98,£49.98,£0.00,star-rating Four,0
https://books.toscrape.com/catalogue/in-the-woods-dublin-murder-squad-1_433/index.html,In the Woods (Dublin Murder Squad #1),Mystery,Books,£38.38,£38.38,£38.38,£0.00,star-rating Two,0
https://books.toscrape.com/catalogue/me-before-you-me-before-you-1_434/index.html,Me Before You (Me Before You #1),Fiction,Books,£19.02,£19.02,£19.02,£0.00,star-rating One,0
https://books.toscrape.com/catalogue/mere-christianity_435/index.html,Mere Christianity,Add a comment,Books,£48.51,£48.51,£48.51,£0.00,star-rating Three,0
https://books.toscrape.com/catalogue/musicophilia-tales-of-music-and-the-brain_436/index.html,Musicophilia: Tales of Music and the Brain,Default,Books,£46.58,£46.58,£46.58,£0.00,star-rating One,0
https://books.toscrape.com/catalogue/pride-and-prejudice_437/index.html,Pride and Prejudice,Add a comment,Books,£19.27,£19.27,£19.27,£0.00,star-rating Four,0
https://books.toscrape.com/catalogue/the-expatriates_401/index.html,The Expatriates,Fiction,Books,£44.58,£44.58,£44.58,£0.00,star-rating Two,0
https://books.toscrape.com/catalogue/the-fault-in-our-stars_403/index.html,The Fault in Our Stars,Default,Books,£47.22,£47.22,£47.22,£0.00,star-rating One,0
https://books.toscrape.com/catalogue/the-false-prince-the-ascendance-trilogy-1_402/index.html,The False Prince (The Ascendance Trilogy #1),Fantasy,Books,£56.00,£56.00,£56.00,£0.00,star-rating Five,0
https://books.toscrape.com/catalogue/the-firm_404/index.html,The Firm,Fiction,Books,£45.56,£45.56,£45.56,£0.00,star-rating Three,0
https://books.toscrape.com/catalogue/the-grand-design_405/index.html,The Grand Design,Science,Books,£13.76,£13.76,£13.76,£0.00,star-rating Three,0
https://books.toscrape.com/catalogue/the-hiding-place_406/index.html,The Hiding Place,History,Books,£55.91,£55.91,£55.91,£0.00,star-rating Four,0
https://books.toscrape.com/catalogue/the-little-paris-bookshop_407/index.html,The Little Paris Bookshop,Fiction,Books,£24.73,£24.73,£24.73,£0.00,star-rating Three,0
https://books.toscrape.com/catalogue/the-mathews-men-seven-brothers-and-the-war-against-hitlers-u-boats_408/index.html,The Mathews Men: Seven Brothers and the War Against Hitler's U-boats,History,Books,£42.91,£42.91,£42.91,£0.00,star-rating Five,0
https://books.toscrape.com/catalogue/the-metamorphosis_409/index.html,The Metamorphosis,Classics,Books,£28.58,£28.58,£28.58,£0.00,star-rating One,0
https://books.toscrape.com/catalogue/the-power-greens-cookbook-140-delicious-superfood-recipes_410/index.html,The Power Greens Cookbook: 140 Delicious Superfood Recipes,Food and Drink,Books,£11.05,£11.05,£11.05,£0.00,star-rating Five,0
https://books.toscrape.com/catalogue/the-raven-boys-the-raven-cycle-1_411/index.html,The Raven Boys (The Raven Cycle #1),Fantasy,Books,£57.74,£57.74,£57.74,£0.00,star-rating Four,0
https://books.toscrape.com/catalogue/the-raven-king-the-raven-cycle-4_412/index.html,The Raven King (The Raven Cycle #4),Add a comment,Books,£30.57,£30.57,£30.57,£0.00,star-rating Two,0
https://books.toscrape.com/catalogue/the-secret-garden_413/index.html,The Secret Garden,Classics,Books,£15.08,£15.08,£15.08,£0.00,star-rating Four,0
https://books.toscrape.com/catalogue/this-is-your-brain-on-music-the-science-of-a-human-obsession_414/index.html,This Is Your Brain on Music: The Science of a Human Obsession,Music,Books,£38.40,£38.40,£38.40,£0.00,star-rating One,0
https://books.toscrape.com/catalogue/two-summers_415/index.html,Two Summers,Young Adult,Books,£14.64,£14.64,£14.64,£0.00,star-rating One,0
https://books.toscrape.com/catalogue/where-she-went-if-i-stay-2_417/index.html,Where She Went (If I Stay #2),Young Adult,Books,£41.73,£41.73,£41.73,£0.00,star-rating Four,0
https://books.toscrape.com/catalogue/what-if-serious-scientific-answers-to-absurd-hypothetical-questions_416/index.html,What If?: Serious Scientific Answers to Absurd Hypothetical Questions,Default,Books,£53.68,£53.68,£53.68,£0.00,star-rating Four,0
https://books.toscrape.com/catalogue/why-save-the-bankers-and-other-essays-on-our-economic-and-political-crisis_418/index.html,Why Save the Bankers?: And Other Essays on Our Economic and Political Crisis,Nonfiction,Books,£48.67,£48.67,£48.67,£0.00,star-rating Two,0
https://books.toscrape.com/catalogue/will-grayson-will-grayson-will-grayson-will-grayson_419/index.html,"Will Grayson, Will Grayson (Will Grayson, Will Grayson)",Young Adult,Books,£47.31,£47.31,£47.31,£0.00,star-rating Four,0
https://books.toscrape.com/catalogue/world-without-end-the-pillars-of-the-earth-2_420/index.html,World Without End (The Pillars of the Earth #2),Historical Fiction,Books,£32.97,£32.97,£32.97,£0.00,star-rating Four,0
https://books.toscrape.com/catalogue/ship-leaves-harbor-essays-on-travel-by-a-recovering-journeyman_438/index.html,Ship Leaves Harbor: Essays on Travel by a Recovering Journeyman,Default,Books,£30.60,£30.60,£30.60,£0.00,star-rating Three,0
https://books.toscrape.com/catalogue/tell-the-wolves-im-home_439/index.html,Tell the Wolves I'm Home,Young Adult,Books,£50.96,£50.96,£50.96,£0.00,star-rating Two,0
https://books.toscrape.com/catalogue/the-barefoot-contessa-cookbook_440/index.html,The Barefoot Contessa Cookbook,Food and Drink,Books,£59.92,£59.92,£59.92,£0.00,star-rating Five,0
https://books.toscrape.com/catalogue/killing-floor-jack-reacher-1_382/index.html,Killing Floor (Jack Reacher #1),Thriller,Books,£31.49,£31.49,£31.49,£0.00,star-rating Four,0
https://books.toscrape.com/catalogue/kill-the-boy-band_381/index.html,Kill the Boy Band,Young Adult,Books,£15.52,£15.52,£15.52,£0.00,star-rating Five,0
https://books.toscrape.com/catalogue/last-one-home-new-beginnings-1_383/index.html,Last One Home (New Beginnings #1),Fiction,Books,£59.98,£59.98,£59.98,£0.00,star-rating Three,0
https://books.toscrape.com/catalogue/logan-kade-fallen-crest-high-55_384/index.html,Logan Kade (Fallen Crest High #5.5),Academic,Books,£13.12,£13.12,£13.12,£0.00,star-rating Two,0
https://books.toscrape.com/catalogue/lola-and-the-boy-next-door-anna-and-the-french-kiss-2_385/index.html,Lola and the Boy Next Door (Anna and the French Kiss #2),Young Adult,Books,£23.63,£23.63,£23.63,£0.00,star-rating Four,0
https://books.toscrape.com/catalogue/maybe-something-beautiful-how-art-transformed-a-neighborhood_386/index.html,Maybe Something Beautiful: How Art Transformed a Neighborhood,Childrens,Books,£22.54,£22.54,£22.54,£0.00,star-rating One,0
https://books.toscrape.com/catalogue/mexican-today-new-and-rediscovered-recipes-for-contemporary-kitchens_387/index.html,Mexican Today: New and Rediscovered Recipes for Contemporary Kitchens,Food and Drink,Books,£24.91,£24.91,£24.91,£0.00,star-rating Five,0
https://books.toscrape.com/catalogue/red-dragon-hannibal-lecter-1_390/index.html,Red Dragon (Hannibal Lecter #1),Horror,Books,£23.37,£23.37,£23.37,£0.00,star-rating Three,0
https://books.toscrape.com/catalogue/my-mother-was-nuts_388/index.html,My Mother Was Nuts,Nonfiction,Books,£31.63,£31.63,£31.63,£0.00,star-rating Four,0
https://books.toscrape.com/catalogue/peak-secrets-from-the-new-science-of-expertise_389/index.html,Peak: Secrets from the New Science of Expertise,Science,Books,£16.28,£16.28,£16.28,£0.00,star-rating Two,0
https://books.toscrape.com/catalogue/remember-me_391/index.html,Remember Me?,Default,Books,£11.48,£11.48,£11.48,£0.00,star-rating Three,0
https://books.toscrape.com/catalogue/talking-to-girls-about-duran-duran-one-young-mans-quest-for-true-love-and-a-cooler-haircut_394/index.html,Talking to Girls About Duran Duran: One Young Man's Quest for True Love and a Cooler Haircut,Nonfiction,Books,£25.15,£25.15,£25.15,£0.00,star-rating Four,0
https://books.toscrape.com/catalogue/siddhartha_393/index.html,Siddhartha,Fiction,Books,£34.22,£34.22,£34.22,£0.00,star-rating Five,0
https://books.toscrape.com/catalogue/shiver-the-wolves-of-mercy-falls-1_392/index.html,Shiver (The Wolves of Mercy Falls #1),Default,Books,£16.23,£16.23,£16.23,£0.00,star-rating Five,0
https://books.toscrape.com/catalogue/tell-me-three-things_395/index.html,Tell Me Three Things,Young Adult,Books,£41.81,£41.81,£41.81,£0.00,star-rating One,0
https://books.toscrape.com/catalogue/tell-the-wind-and-fire_396/index.html,Tell the Wind and Fire,Fantasy,Books,£45.51,£45.51,£45.51,£0.00,star-rating Three,0
https://books.toscrape.com/catalogue/the-5th-wave-the-5th-wave-1_397/index.html,The 5th Wave (The 5th Wave #1),Default,Books,£11.83,£11.83,£11.83,£0.00,star-rating Two,0
https://books.toscrape.com/catalogue/the-crossover_398/index.html,The Crossover,Poetry,Books,£38.77,£38.77,£38.77,£0.00,star-rating Four,0
https://books.toscrape.com/catalogue/the-darkest-corners_399/index.html,The Darkest Corners,Young Adult,Books,£11.33,£11.33,£11.33,£0.00,star-rating Five,0
https://books.toscrape.com/catalogue/rising-strong_539/index.html,Rising Strong,Nonfiction,Books,£21.82,£21.82,£21.82,£0.00,star-rating Three,0
https://books.toscrape.com/catalogue/heaven-is-for-real-a-little-boys-astounding-story-of-his-trip-to-heaven-and-back_520/index.html,Heaven is for Real: A Little Boy's Astounding Story of His Trip to Heaven and Back,Default,Books,£52.86,£52.86,£52.86,£0.00,star-rating Two,0
https://books.toscrape.com/catalogue/future-shock-future-shock-1_519/index.html,Future Shock (Future Shock #1),Young Adult,Books,£55.65,£55.65,£55.65,£0.00,star-rating Five,0
https://books.toscrape.com/catalogue/the-dream-thieves-the-raven-cycle-2_400/index.html,The Dream Thieves (The Raven Cycle #2),Default,Books,£34.50,£34.50,£34.50,£0.00,star-rating One,0
https://books.toscrape.com/catalogue/americas-war-for-the-greater-middle-east-a-military-history_361/index.html,America's War for the Greater Middle East: A Military History,History,Books,£51.22,£51.22,£51.22,£0.00,star-rating Two,0
https://books.toscrape.com/catalogue/an-abundance-of-katherines_362/index.html,An Abundance of Katherines,Young Adult,Books,£10.00,£10.00,£10.00,£0.00,star-rating Five,0
https://books.toscrape.com/catalogue/approval-junkie-adventures-in-caring-too-much_363/index.html,Approval Junkie: Adventures in Caring Too Much,Autobiography,Books,£58.81,£58.81,£58.81,£0.00,star-rating Five,0
https://books.toscrape.com/catalogue/data-a-love-story-how-i-gamed-online-dating-to-meet-my-match_367/index.html,"Data, A Love Story: How I Gamed Online Dating to Meet My Match",Nonfiction,Books,£32.35,£32.35,£32.35,£0.00,star-rating Three,0
https://books.toscrape.com/catalogue/blue-lily-lily-blue-the-raven-cycle-3_364/index.html,"Blue Lily, Lily Blue (The Raven Cycle #3)",Default,Books,£34.13,£34.13,£34.13,£0.00,star-rating Five,0
https://books.toscrape.com/catalogue/critique-of-pure-reason_366/index.html,Critique of Pure Reason,Philosophy,Books,£20.75,£20.75,£20.75,£0.00,star-rating One,0
https://books.toscrape.com/catalogue/booked_365/index.html,Booked,Poetry,Books,£17.49,£17.49,£17.49,£0.00,star-rating Five,0
https://books.toscrape.com/catalogue/digital-fortress_369/index.html,Digital Fortress,Fiction,Books,£58.00,£58.00,£58.00,£0.00,star-rating Five,0
https://books.toscrape.com/catalogue/death-note-vol-5-whiteout-death-note-5_368/index.html,"Death Note, Vol. 5: Whiteout (Death Note #5)",Sequential Art,Books,£52.41,£52.41,£52.41,£0.00,star-rating One,0
https://books.toscrape.com/catalogue/dracula-the-un-dead_370/index.html,Dracula the Un-Dead,Horror,Books,£35.63,£35.63,£35.63,£0.00,star-rating Five,0
https://books.toscrape.com/catalogue/drama_371/index.html,Drama,Default,Books,£38.70,£38.70,£38.70,£0.00,star-rating Two,0
https://books.toscrape.com/catalogue/evicted-poverty-and-profit-in-the-american-city_372/index.html,Evicted: Poverty and Profit in the American City,Add a comment,Books,£42.27,£42.27,£42.27,£0.00,star-rating One,0
https://books.toscrape.com/catalogue/find-her-detective-dd-warren-8_373/index.html,Find Her (Detective D.D. Warren #8),Add a comment,Books,£22.37,£22.37,£22.37,£0.00,star-rating One,0
https://books.toscrape.com/catalogue/fool-me-once_374/index.html,Fool Me Once,Default,Books,£16.96,£16.96,£16.96,£0.00,star-rating One,0
https://books.toscrape.com/catalogue/foundation-foundation-publication-order-1_375/index.html,Foundation (Foundation (Publication Order) #1),Science Fiction,Books,£32.42,£32.42,£32.42,£0.00,star-rating One,0
https://books.toscrape.com/catalogue/fruits-basket-vol-5-fruits-basket-5_376/index.html,"Fruits Basket, Vol. 5 (Fruits Basket #5)",Sequential Art,Books,£16.33,£16.33,£16.33,£0.00,star-rating One,0
https://books.toscrape.com/catalogue/harry-potter-and-the-deathly-hallows-harry-potter-7_377/index.html,Harry Potter and the Deathly Hallows (Harry Potter #7),Default,Books,£23.32,£23.32,£23.32,£0.00,star-rating One,0
https://books.toscrape.com/catalogue/i-know-why-the-caged-bird-sings-maya-angelous-autobiography-1_378/index.html,I Know Why the Caged Bird Sings (Maya Angelou's Autobiography #1),Default,Books,£36.55,£36.55,£36.55,£0.00,star-rating Two,0
https://books.toscrape.com/catalogue/if-i-stay-if-i-stay-1_379/index.html,If I Stay (If I Stay #1),Default,Books,£38.13,£38.13,£38.13,£0.00,star-rating Five,0
https://books.toscrape.com/catalogue/the-beast-black-dagger-brotherhood-14_342/index.html,The Beast (Black Dagger Brotherhood #14),Fantasy,Books,£46.08,£46.08,£46.08,£0.00,star-rating Five,0
https://books.toscrape.com/catalogue/the-bone-hunters-lexy-vaughan-steven-macaulay-2_343/index.html,The Bone Hunters (Lexy Vaughan & Steven Macaulay #2),Thriller,Books,£59.71,£59.71,£59.71,£0.00,star-rating Three,0
https://books.toscrape.com/catalogue/some-women_341/index.html,Some Women,Womens Fiction,Books,£13.73,£13.73,£13.73,£0.00,star-rating Five,0
https://books.toscrape.com/catalogue/the-demon-prince-of-momochi-house-vol-4-the-demon-prince-of-momochi-house-4_344/index.html,"The Demon Prince of Momochi House, Vol. 4 (The Demon Prince of Momochi House #4)",Sequential Art,Books,£27.88,£27.88,£27.88,£0.00,star-rating Two,0
https://books.toscrape.com/catalogue/the-demonists-demonist-1_345/index.html,The Demonists (Demonist #1),Fantasy,Books,£52.11,£52.11,£52.11,£0.00,star-rating Two,0
https://books.toscrape.com/catalogue/the-geography-of-bliss-one-grumps-search-for-the-happiest-places-in-the-world_346/index.html,The Geography of Bliss: One Grump's Search for the Happiest Places in the World,Nonfiction,Books,£28.23,£28.23,£28.23,£0.00,star-rating Two,0
https://books.toscrape.com/catalogue/the-gunning-of-america-business-and-the-making-of-american-gun-culture_347/index.html,The Gunning of America: Business and the Making of American Gun Culture,Nonfiction,Books,£16.81,£16.81,£16.81,£0.00,star-rating Four,0
https://books.toscrape.com/catalogue/the-hound-of-the-baskervilles-sherlock-holmes-5_348/index.html,The Hound of the Baskervilles (Sherlock Holmes #5),Classics,Books,£14.82,£14.82,£14.82,£0.00,star-rating Two,0
https://books.toscrape.com/catalogue/the-jazz-of-physics-the-secret-link-between-music-and-the-structure-of-the-universe_350/index.html,The Jazz of Physics: The Secret Link Between Music and the Structure of the Universe,Nonfiction,Books,£38.71,£38.71,£38.71,£0.00,star-rating Three,0
https://books.toscrape.com/catalogue/the-hunger-games-the-hunger-games-1_349/index.html,The Hunger Games (The Hunger Games #1),Default,Books,£29.85,£29.85,£29.85,£0.00,star-rating Five,0
https://books.toscrape.com/catalogue/the-passion-of-dolssa_351/index.html,The Passion of Dolssa,Historical Fiction,Books,£28.32,£28.32,£28.32,£0.00,star-rating Five,0
https://books.toscrape.com/catalogue/the-perfect-play-play-by-play-1_352/index.html,The Perfect Play (Play by Play #1),Romance,Books,£59.99,£59.99,£59.99,£0.00,star-rating Three,0
